date,year,month,month_name,day,day_of_week,country,region,state,city,latitude,longitude,group_name,attack_type,target_type,weapon_type,killed,wounded,casualties,log_casualties,success,suicide,summary
2014-03-20,2014,3,March,20,Thursday,Iraq,Middle East & North Africa,Al Anbar,Ramadi,33.420948,43.295662,Islamic State of Iraq and the Levant (ISIL),Assassination,Terrorists/Non-State Militia,Explosives,1.0,0.0,1.0,0.6931471805599453,1,0,"03/20/2014: An explosive device detonated near the vehicle of Nasir al-Alawani in Ramadi city, Al Anbar governorate, Iraq. Al-Alawani, a Sahwa Council leader, was killed in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2014-03-21,2014,3,March,21,Friday,Iraq,Middle East & North Africa,Diyala,Injana,34.483333,44.633333,Islamic State of Iraq and the Levant (ISIL),Assassination,Police,Explosives,16.0,5.0,21.0,3.091042453358316,1,1,"03/21/2014: A suicide bomber detonated an explosives-laden truck and assailants opened fire at a police headquarters, targeting Brigadier General Raghib Ali, in Injana area, Diyala governorate, Iraq. In addition to the suicide bomber, fifteen people were killed and 5 others were wounded in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2014-03-21,2014,3,March,21,Friday,Iraq,Middle East & North Africa,Saladin,Baiji district,34.929553,43.492264,Islamic State of Iraq and the Levant (ISIL),Assassination,Military,Explosives,3.0,0.0,3.0,1.3862943611198906,1,0,"03/21/2014: An explosive device detonated near the convoy of Lieutenant Colonel Ahmed Saleh in Baiji district, Saladin governorate, Iraq. Three people, including Saleh and two soldiers, were killed in the blast. No group claimed responsibility for the incident; however, sources suspected that the Islamic State of Iraq and the Levant (ISIL) was involved in the attack."
2014-03-21,2014,3,March,21,Friday,Iraq,Middle East & North Africa,Saladin,Samarra,34.208416,43.890713,Islamic State of Iraq and the Levant (ISIL),Hostage Taking (Kidnapping),Police,Explosives,6.0,9.0,15.0,2.772588722239781,1,1,"03/21/2014: A suicide bomber detonated an explosives-laden vehicle and assailants opened fire at a police checkpoint in Samarra city, Saladin governorate, Iraq. In addition to five assailants, one police officer was killed, and nine people, including six assailants, were wounded in the attack. Five police officers were also abducted in the attack. The outcome of the abduction is unknown. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2014-03-21,2014,3,March,21,Friday,Iraq,Middle East & North Africa,Kirkuk,Dibis,35.672932,44.070145,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,5.0,15.0,20.0,3.044522437723423,1,0,"03/21/2014: Two explosives-laden vehicles detonated successively, among civilians attending a Nowruz celebration, in Dibis town, Kirkuk, Iraq. Five people were killed and 15 others were wounded in the blast. No group claimed responsibility for the incident; however, sources suspected that the Islamic State of Iraq and the Levant (ISIL) was involved in the attack."
2014-03-25,2014,3,March,25,Tuesday,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Islamic State of Iraq and the Levant (ISIL),Armed Assault,Military,Firearms,5.0,0.0,5.0,1.791759469228055,1,0,"03/25/2014: Assailants opened fire on a military checkpoint in Ain-Jahash area, Mosul city, Nineveh governorate, Iraq. Five soldiers were killed in the attack. No group claimed responsibility for the incident; however, sources suspected that the Islamic State of Iraq and the Levant (ISIL) was involved in the attack."
2014-03-25,2014,3,March,25,Tuesday,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.428314,44.345453,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,10.0,10.0,20.0,3.044522437723423,1,1,"03/25/2014: An explosives-laden truck detonated on the Muthana bridge in Baghdad city, Baghdad governorate, Iraq. In addition to the suicide bomber, nine people were killed and 10 others were wounded in the blast. No group claimed responsibility for the incident; however, sources suspected that the Islamic State of Iraq and the Levant (ISIL) was involved in the attack."
2014-03-25,2014,3,March,25,Tuesday,Iraq,Middle East & North Africa,Saladin,Tarmiyah,33.669689,44.381317,Islamic State of Iraq and the Levant (ISIL),Armed Assault,Military,Firearms,8.0,14.0,22.0,3.1354942159291497,1,0,"03/25/2014: Assailants opened fire on an Iraqi Army post in Tarmiyah town, Saladin governorate, Iraq. Eight people, including seven soldiers, were killed and 14 others, including ten soldiers, were wounded in the attack. No group claimed responsibility for the incident; however, sources suspect that the Islamic State of Iraq and the Levant (ISIL) was involved in the attack."
2014-03-25,2014,3,March,25,Tuesday,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Islamic State of Iraq and the Levant (ISIL),Assassination,Government (General),Explosives,2.0,7.0,9.0,2.302585092994046,0,0,"03/25/2014: A roadside bomb detonated near the convoy of Salim al-Jubouri in Ghalibiya neighborhood, Baghdad city, Baghdad governorate, Iraq. Al-Jubouri, a member of parliament, was unharmed; however, two of his bodyguards were killed and seven others were wounded in the blast. No group claimed responsibility for the incident; however, sources suspected that the Islamic State of Iraq and the Levant (ISIL) was involved in the attack."
2014-03-25,2014,3,March,25,Tuesday,Iraq,Middle East & North Africa,Saladin,Taji,33.540672,44.251266,Muslim extremists,Bombing/Explosion,Military,Explosives,5.0,11.0,16.0,2.833213344056216,1,1,"03/25/2014: A suicide bomber detonated an explosives-laden vehicle near a military patrol in Taji city, Saladin governorate, Iraq. In addition to the suicide bomber, four soldiers were killed and 11 others were wounded in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Muslim fundamentalists."
2014-04-02,2014,4,April,2,Wednesday,Iraq,Middle East & North Africa,Kirkuk,Riyadh,35.272076,43.915043,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,6.0,14.0,20.0,3.044522437723423,1,1,"04/02/2014: A suicide bomber detonated an explosives-laden vest near a military recruiting center in Riyadh area, Kirkuk, Iraq. In addition to the bomber, at least five military recruits were killed and another 14 recruits were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2014-04-04,2014,4,April,4,Friday,Iraq,Middle East & North Africa,Kirkuk,Rashad,35.135251,44.086719,Military Council of the Tribal Revolutionaries (MCTR),Bombing/Explosion,Military,Explosives,1.0,2.0,3.0,1.3862943611198906,1,0,"04/04/2014: An explosive device was discovered near a military checkpoint in Al-Rashad area, Kirkuk, Iraq. The device detonated as security forces were attempting to defuse it; at least one soldier was killed and two more soldiers were injured in the blast. Military Council of the Tribal Revolutionaries (MCTR) claimed responsibility for the incident."
2014-04-04,2014,4,April,4,Friday,Iraq,Middle East & North Africa,Babil,Musayyib,32.777344,44.289352,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,2.0,9.0,11.0,2.4849066497880004,1,0,"04/04/2014: Assailants fired mortar rounds at a military barracks in Al-Hamiyah area, Al-Musayyib city, Babil governorate, Iraq. At least two soldiers were killed and nine soldiers were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2014-04-05,2014,4,April,5,Saturday,Iraq,Middle East & North Africa,Saladin,Tarmiyah,33.669689,44.381317,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,1.0,3.0,4.0,1.6094379124341003,1,0,"04/05/2014: A roadside bomb detonated targeting a military patrol in Tarmiyah area, Saladin governorate, Iraq. At least one soldier was killed and three more soldiers were injured in the blast. Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack."
2014-04-06,2014,4,April,6,Sunday,Iraq,Middle East & North Africa,Al Anbar,Albu Bali,33.457123,43.471428,Military Council of the Tribal Revolutionaries (MCTR),Bombing/Explosion,Military,Explosives,1.0,2.0,3.0,1.3862943611198906,1,0,"04/06/2014: A roadside bomb detonated targeting a military patrol in Albu-Bali area, Ramadi city, Al Anbar governorate, Iraq. At least one soldier was killed and two more soldiers were injured in the blast. Military Council of the Tribal Revolutionaries (MCTR) claimed responsibility for the incident."
2014-04-09,2014,4,April,9,Wednesday,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,3.0,8.0,11.0,2.4849066497880004,1,0,"04/09/2014: An explosives-laden vehicle detonated in Kadimiya 1 area, Baghdad city, Baghdad governorate, Iraq. At least three people were killed and another eight people were injured in the blast. This was one of 10 coordinated car bombings in the city on the same day and one of 14 across Baghdad and Wasit governorates. No group claimed responsibility for the incident; however, sources suspected the Islamic State of Iraq and the Levant (ISIL)."
2014-04-09,2014,4,April,9,Wednesday,Iraq,Middle East & North Africa,Wasit,Al-Numaniyah district,32.419325,45.651986,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,1.0,10.0,11.0,2.4849066497880004,1,0,"04/09/2014: An explosives-laden vehicle detonated in Al-Numaniyah district, Wasit governorate, Iraq. This was one of two coordinated attacks at the same location within a short period of time and one of 14 across Baghdad and Wasit governorates on this day. At least two person was killed and 20 people were injured across the two blasts timed minutes apart. No group claimed responsibility for the incident; however, sources suspected the involvement of the Islamic State of Iraq and the Levant (ISIL)."
2014-04-09,2014,4,April,9,Wednesday,Iraq,Middle East & North Africa,Wasit,Hafriyah,32.991785,44.837585,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,4.0,8.0,12.0,2.5649493574615367,1,0,"04/09/2014: An explosives-laden vehicle detonated in Hafriyah district, Wasit governorate, Iraq. At least four people were killed and eight people were injured in the blast. This was one of 14 coordinated car bombings across Baghdad and Wasit governorates on this day. No group claimed responsibility for the incidents; however, sources suspected the involvement of the Islamic State of Iraq and Levant (ISIL)."
2014-04-09,2014,4,April,9,Wednesday,Iraq,Middle East & North Africa,Wasit,Aziziyah,32.90941,45.06359,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,0.0,14.0,14.0,2.70805020110221,1,0,"04/09/2014: An explosives-laden vehicle detonated in Aziziyah district, Wasit governorate, Iraq. At least 14 people were injured in the blast. This was one of 14 coordinated car bombings across Baghdad and Wasit governorates on this day. No group claimed responsibility for the incidents; however, sources suspected the involvement of the Islamic State of Iraq and Levant (ISIL)."
2014-04-09,2014,4,April,9,Wednesday,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Military Council of the Tribal Revolutionaries (MCTR),Bombing/Explosion,Private Citizens & Property,Explosives,1.0,7.0,8.0,2.1972245773362196,1,0,"04/09/2014: Two rockets struck Sab' al-Bur area, Baghdad city, Baghdad governorate, Iraq. At least one civilian was killed and seven other civilians were injured in the attack. The Military Council of the Tribal Revolutionaries (MCTR) claimed responsibility for the incident."
2014-04-10,2014,4,April,10,Thursday,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,1.0,3.0,4.0,1.6094379124341003,1,0,"04/10/2014: An explosive device detonated targeting a military patrol in Abu Ghraib city, Al Anbar governorate, Iraq. At least one soldier was killed and three more soldiers were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2014-04-10,2014,4,April,10,Thursday,Iraq,Middle East & North Africa,Diyala,Baqubah,33.74324,44.623825,Islamic State of Iraq and the Levant (ISIL),Armed Assault,Military,Firearms,1.0,0.0,1.0,0.6931471805599453,1,0,"04/10/2014: Assailants shot and killed a military captain in Baqubah city, Diyala governorate, Iraq. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2014-04-12,2014,4,April,12,Saturday,Iraq,Middle East & North Africa,Diyala,Baqubah,33.76,44.670278,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,3.0,18.0,21.0,3.091042453358316,1,0,"04/12/2014: An explosives-laden vehicle detonated in Jurf al Milih suburb, Baqubah city, Diyala governorate, Iraq. Three people were killed and 18 others were wounded in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
